Bar0, 3
Bar1, 3.4864864864864864
Bar2, 3.5675675675675667
Bar3, 3.5675675675675667
Bar4, 3.6756756756756745
Bar5, 3.7027027027027017
Bar6, 3.783783783783783
Bar7, 3.783783783783783
Bar8, 3.8108108108108114
Bar9, 3.8918918918918917
Bar10, 3.8918918918918917
Bar11, 3.9189189189189193
Bar12, 3.9189189189189193
Bar13, 3.945945945945946
Bar14, 3.972972972972973
Bar15, 3.9999999999999996
Bar16, 4.027027027027026
Bar17, 4.054054054054054
Bar18, 4.108108108108108
Bar19, 4.108108108108108
Bar20, 4.162162162162161
Bar21, 4.162162162162161
Bar22, 4.162162162162161
Bar23, 4.162162162162161
Bar24, 4.1891891891891895
Bar25, 4.243243243243243
Bar26, 4.243243243243243
Bar27, 4.2972972972972965
Bar28, 4.2972972972972965
Bar29, 4.351351351351351
Bar30, 4.378378378378377
Bar31, 4.405405405405404
Bar32, 4.405405405405404
Bar33, 4.432432432432431
Bar34, 4.459459459459459
Bar35, 4.459459459459459
Bar36, 4.5405405405405395
Bar37, 4.5405405405405395
Bar38, 4.567567567567567
Bar39, 4.567567567567567
Bar40, 4.594594594594594
Bar41, 4.594594594594594
Bar42, 4.62162162162162
Bar43, 4.62162162162162
Bar44, 4.675675675675674
Bar45, 4.675675675675674
Bar46, 4.675675675675674
Bar47, 4.702702702702703
Bar48, 4.702702702702703
Bar49, 4.729729729729729
Bar50, 4.756756756756757
Bar51, 4.783783783783784
